"","account_id","opening_date","statement_frequency","district_name","credit_cards","loan","loan_amount","loan_payment","loan_term","loan_status","loan_default","max_withdrawal","min_withdrawal","cc_payment","max_balance","min_balance"
"2905",3248,"1996-05-11","monthly","Vsetin",0,"F","NA","NA","NA","NA","NA",4965,4,59,25729,900
"2906",3249,"1996-10-11","monthly","Ostrava - mesto",0,"T","68124","5677","12","expired","FALSE",30993,15,55,72161,1100
"2907",3250,"1995-01-06","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",7100,15,97,29133,800
"2908",3251,"1995-05-18","monthly","Kromeriz",0,"F","NA","NA","NA","NA","NA",3032,15,83,37856,600
"2909",3252,"1995-06-12","monthly","Pribram",0,"F","NA","NA","NA","NA","NA",3066,9,87,30366,900
"2910",3254,"1995-08-27","monthly","Liberec",0,"F","NA","NA","NA","NA","NA",11519,13,91,42345,800
"2911",3255,"1993-09-15","monthly","Hl.m. Praha",1,"F","NA","NA","NA","NA","NA",11500,7,81,127380,900
"2912",3256,"1996-11-19","monthly","Teplice",0,"F","NA","NA","NA","NA","NA",21120,15,54,42467,1000
"2913",3258,"1993-06-05","monthly","Blansko",0,"F","NA","NA","NA","NA","NA",63000,15,152,158320,300
"2914",3259,"1994-04-11","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",8700,15,145,55150,700
"2915",3260,"1993-03-25","monthly","Frydek - Mistek",0,"F","NA","NA","NA","NA","NA",62500,15,205,153565,400
"2916",3261,"1993-07-07","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",13149,15,156,58075,200
"2917",3262,"1997-06-22","monthly","Cheb",0,"F","NA","NA","NA","NA","NA",36748,15,37,85033,700
"2918",3263,"1996-03-07","monthly","Chrudim",0,"F","NA","NA","NA","NA","NA",12500,4,43,42960,900
"2919",3264,"1993-10-23","monthly","Karvina",0,"F","NA","NA","NA","NA","NA",14800,15,121,32706,200
"2920",3266,"1997-03-29","monthly","Ceske Budejovice",0,"F","NA","NA","NA","NA","NA",9250,3,39,36368,1100
"2921",3267,"1993-07-21","monthly","Zlin",0,"F","NA","NA","NA","NA","NA",18447,15,138,63015,300
"2922",3268,"1993-09-20","monthly","Tabor",1,"F","NA","NA","NA","NA","NA",3990,15,123,26108,1000
"2923",3269,"1995-09-03","monthly","Litomerice",0,"F","NA","NA","NA","NA","NA",64100,15,97,138374,600
"2924",3270,"1995-08-08","monthly","Sokolov",0,"F","NA","NA","NA","NA","NA",28695,15,84,74382,19130
"2925",3271,"1996-10-12","monthly","Mlada Boleslav",0,"F","NA","NA","NA","NA","NA",11800,15,56,30983,1000
"2926",3272,"1996-08-30","monthly","Blansko",0,"F","NA","NA","NA","NA","NA",44480,6,59,68914,800
"2927",3273,"1995-12-29","monthly","Ostrava - mesto",1,"T","94512","7876","12","expired","TRUE",78900,1,110,133408,-6201
"2928",3274,"1997-09-17","monthly","Sumperk",0,"F","NA","NA","NA","NA","NA",34178,15,32,70324,400
"2929",3275,"1994-06-29","monthly","Ostrava - mesto",0,"F","NA","NA","NA","NA","NA",10380,6,119,36776,1000
"2930",3276,"1997-12-29","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",25280,9,33,48138,1000
"2931",3277,"1993-07-12","monthly","Liberec",0,"F","NA","NA","NA","NA","NA",24981,15,134,66939,1100
"2932",3278,"1996-01-02","monthly","Kladno",0,"F","NA","NA","NA","NA","NA",32583,15,74,84966,800
"2933",3280,"1996-04-24","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",25400,15,66,49565,1100
"2934",3281,"1997-08-06","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",6288,15,30,25826,800
"2935",3282,"1996-11-24","monthly","Hl.m. Praha",1,"F","NA","NA","NA","NA","NA",28459,15,85,60279,200
"2936",3283,"1993-03-26","monthly","Frydek - Mistek",0,"F","NA","NA","NA","NA","NA",27700,15,140,59942,300
"2937",3284,"1993-05-17","monthly","Zlin",1,"F","NA","NA","NA","NA","NA",12160,15,155,38231,500
"2938",3285,"1996-05-12","monthly","Hradec Kralove",0,"F","NA","NA","NA","NA","NA",3151,8,65,29457,300
"2939",3286,"1996-02-26","monthly","Mlada Boleslav",0,"F","NA","NA","NA","NA","NA",62200,15,96,139247,300
"2940",3287,"1993-07-26","monthly","Pisek",0,"F","NA","NA","NA","NA","NA",32904,15,131,78193,900
"2941",3288,"1994-09-15","monthly","Brno - mesto",0,"F","NA","NA","NA","NA","NA",6800,15,99,34145,700
"2942",3289,"1994-06-02","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",18995,15,124,75979,800
"2943",3290,"1996-12-09","monthly","Prachatice",0,"F","NA","NA","NA","NA","NA",57936,15,51,123730,200
"2944",3291,"1996-11-16","monthly","Jicin",0,"F","NA","NA","NA","NA","NA",13250,4,47,30766,1000
"2945",3292,"1993-12-21","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",5000,15,117,27619,800
"2946",3293,"1997-08-08","monthly","Hl.m. Praha",0,"T","276084","7669","36","current","FALSE",69018,15,36,132187,1100
"2947",3294,"1996-04-09","monthly","Prerov",0,"F","NA","NA","NA","NA","NA",32960,15,79,64706,900
"2948",3296,"1996-03-15","monthly","Bruntal",0,"F","NA","NA","NA","NA","NA",69132,15,68,119399,1000
"2949",3297,"1995-02-17","monthly","Blansko",0,"F","NA","NA","NA","NA","NA",29600,15,94,61173,1100
"2950",3298,"1993-08-04","monthly","Rokycany",1,"F","NA","NA","NA","NA","NA",25900,15,138,64298,1100
"2951",3300,"1997-09-19","monthly","Novy Jicin",1,"F","NA","NA","NA","NA","NA",70078,15,31,124057,1100
"2952",3301,"1996-04-25","monthly","Ceske Budejovice",0,"F","NA","NA","NA","NA","NA",24258,15,66,60627,900
"2953",3302,"1993-03-02","monthly","Tabor",0,"F","NA","NA","NA","NA","NA",10600,11,179,62495,700
"2954",3303,"1995-11-17","monthly","Hl.m. Praha",1,"F","NA","NA","NA","NA","NA",30608,15,75,79433,800
"2955",3304,"1997-01-16","monthly","Liberec",0,"F","NA","NA","NA","NA","NA",16702,15,49,51668,800
"2956",3305,"1995-12-09","monthly","Rakovnik",0,"F","NA","NA","NA","NA","NA",11850,15,75,32229,600
"2957",3306,"1993-08-24","monthly","Prerov",0,"F","NA","NA","NA","NA","NA",29400,15,134,53072,800
"2958",3307,"1994-03-13","monthly","Sokolov",0,"F","NA","NA","NA","NA","NA",47968,7,200,94167,800
"2959",3308,"1996-04-02","monthly","Teplice",0,"F","NA","NA","NA","NA","NA",33500,15,68,56646,400
"2960",3309,"1993-11-20","monthly","Zdar nad Sazavou",1,"F","NA","NA","NA","NA","NA",30700,15,123,56835,1100
"2961",3310,"1993-09-15","monthly","Klatovy",1,"F","NA","NA","NA","NA","NA",8850,15,123,28197,900
"2962",3311,"1996-08-18","monthly","Mlada Boleslav",1,"F","NA","NA","NA","NA","NA",58000,15,77,142996,1000
"2963",3312,"1996-12-04","monthly","Sokolov",0,"F","NA","NA","NA","NA","NA",13700,12,63,45029,700
"2964",3314,"1996-10-14","monthly","Klatovy",1,"F","NA","NA","NA","NA","NA",47150,80,36,127467,1000
"2965",3315,"1995-08-24","monthly","Cheb",0,"F","NA","NA","NA","NA","NA",17814,15,83,105527,200
"2966",3316,"1993-05-06","monthly","Plzen - sever",0,"F","NA","NA","NA","NA","NA",22998,15,143,62210,800
"2967",3317,"1995-10-04","monthly","Kladno",0,"F","NA","NA","NA","NA","NA",7020,9,79,24936,600
"2968",3318,"1996-06-25","monthly","Uherske Hradiste",0,"F","NA","NA","NA","NA","NA",4600,15,57,16929,1000
"2969",3319,"1993-08-29","monthly","Breclav",0,"F","NA","NA","NA","NA","NA",9700,6,160,62277,1100
"2970",3320,"1995-12-01","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",3113,10,75,23975,900
"2971",3321,"1995-04-18","monthly","Pelhrimov",1,"F","NA","NA","NA","NA","NA",47654,15,154,83380,1100
"2972",3323,"1993-09-08","monthly","Rakovnik",0,"F","NA","NA","NA","NA","NA",32654,15,130,80408,1000
"2973",3324,"1997-10-17","monthly","Beroun",0,"F","NA","NA","NA","NA","NA",18100,15,37,61178,500
"2974",3325,"1997-11-03","monthly","Praha - zapad",1,"F","NA","NA","NA","NA","NA",56600,15,30,107473,200
"2975",3326,"1993-11-11","monthly","Kolin",0,"F","NA","NA","NA","NA","NA",59100,2,115,145343,-41126
"2976",3327,"1993-04-16","monthly","Jicin",0,"F","NA","NA","NA","NA","NA",16800,15,149,77406,1100
"2977",3328,"1997-03-17","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",4951,3,39,30173,800
"2978",3329,"1996-10-12","monthly","Beroun",1,"T","19248","1604","12","expired","FALSE",30080,15,58,65132,200
"2979",3330,"1995-07-08","monthly","Sumperk",0,"F","NA","NA","NA","NA","NA",63400,15,105,149505,400
"2980",3331,"1997-02-20","monthly","Jindrichuv Hradec",0,"F","NA","NA","NA","NA","NA",20530,15,47,49921,400
"2981",3332,"1997-03-25","monthly","Pelhrimov",0,"F","NA","NA","NA","NA","NA",25000,13,46,64259,300
"2982",3333,"1997-11-27","monthly","Chrudim",0,"F","NA","NA","NA","NA","NA",41417,7,36,70501,1100
"2983",3334,"1996-07-09","monthly","Bruntal",0,"F","NA","NA","NA","NA","NA",42302,50,33,77386,700
"2984",3335,"1996-02-18","monthly","Jablonec n. Nisou",0,"F","NA","NA","NA","NA","NA",7890,15,65,28551,1000
"2985",3336,"1994-09-19","monthly","Trutnov",1,"F","NA","NA","NA","NA","NA",17600,15,100,36923,900
"2986",3338,"1995-12-24","monthly","Klatovy",0,"F","NA","NA","NA","NA","NA",20994,15,74,56920,300
"2987",3339,"1996-09-27","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",11496,13,60,45514,900
"2988",3342,"1997-10-06","monthly","Kromeriz",0,"F","NA","NA","NA","NA","NA",22359,15,32,60356,200
"2989",3343,"1997-08-03","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",36640,15,37,79763,1000
"2990",3344,"1997-05-15","monthly","Karvina",0,"F","NA","NA","NA","NA","NA",61900,15,61,129694,1000
"2991",3345,"1993-12-08","monthly","Domazlice",0,"F","NA","NA","NA","NA","NA",5800,0,115,23523,-4101
"2992",3346,"1997-07-25","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",35673,15,36,79273,400
"2993",3347,"1996-08-19","monthly","Kladno",0,"F","NA","NA","NA","NA","NA",8000,15,53,30441,600
"2994",3348,"1994-12-08","monthly","Kladno",0,"F","NA","NA","NA","NA","NA",27086,15,101,90003,1100
"2995",3349,"1996-03-28","monthly","Pardubice",0,"F","NA","NA","NA","NA","NA",27238,14,68,66597,500
"2996",3350,"1996-07-13","monthly","Ostrava - mesto",0,"F","NA","NA","NA","NA","NA",17600,15,61,37907,700
"2997",3351,"1996-03-08","monthly","Karvina",1,"F","NA","NA","NA","NA","NA",6300,15,69,42071,300
"2998",3352,"1993-11-08","monthly","Havlickuv Brod",0,"F","NA","NA","NA","NA","NA",9300,15,145,32186,900
"2999",3353,"1996-08-27","monthly","Ostrava - mesto",1,"T","146064","6086","24","current","FALSE",49978,15,73,131271,200
"3000",3354,"1993-11-05","monthly","Vyskov",0,"T","4980","415","12","expired","FALSE",19300,15,137,50991,800
"3001",3355,"1994-02-26","monthly","Karvina",0,"F","NA","NA","NA","NA","NA",12000,15,113,77257,1100
"3002",3357,"1995-07-26","monthly","Brno - mesto",0,"F","NA","NA","NA","NA","NA",9000,15,80,42669,400
"3003",3358,"1996-02-21","monthly","Chrudim",0,"F","NA","NA","NA","NA","NA",3279,15,65,24902,900
"3004",3359,"1996-07-30","monthly","Mlada Boleslav",0,"F","NA","NA","NA","NA","NA",9000,5,71,42454,500
"3005",3360,"1997-11-10","monthly","Novy Jicin",1,"F","NA","NA","NA","NA","NA",23520,15,32,68763,600
"3006",3361,"1993-08-26","monthly","Jicin",0,"F","NA","NA","NA","NA","NA",45440,13,161,84803,200
"3007",3362,"1995-01-25","monthly","Opava",0,"F","NA","NA","NA","NA","NA",18100,15,105,54911,1100
"3008",3363,"1995-06-24","monthly","Sokolov",1,"F","NA","NA","NA","NA","NA",14500,15,81,36009,1100
"3009",3365,"1997-11-18","monthly","Praha - zapad",0,"F","NA","NA","NA","NA","NA",6994,15,26,31686,1100
"3010",3366,"1996-03-02","monthly","Frydek - Mistek",1,"F","NA","NA","NA","NA","NA",20864,15,71,61071,200
"3011",3367,"1993-04-01","monthly","Hl.m. Praha",1,"F","NA","NA","NA","NA","NA",64500,15,143,134405,800
"3012",3368,"1995-09-14","monthly","Karlovy Vary",0,"F","NA","NA","NA","NA","NA",38240,15,93,108357,200
"3013",3369,"1994-12-01","monthly","Mlada Boleslav",0,"F","NA","NA","NA","NA","NA",10600,15,128,59167,300
"3014",3370,"1993-11-15","monthly","Semily",0,"F","NA","NA","NA","NA","NA",40500,15,131,79415,440
"3015",3371,"1993-11-04","monthly","Frydek - Mistek",0,"F","NA","NA","NA","NA","NA",55700,15,148,148513,400
"3016",3372,"1994-05-26","monthly","Cheb",0,"F","NA","NA","NA","NA","NA",41120,15,112,102679,1100
"3017",3373,"1996-01-18","monthly","Plzen - jih",0,"F","NA","NA","NA","NA","NA",47100,15,72,65516,900
"3018",3374,"1993-02-17","monthly","Tabor",0,"F","NA","NA","NA","NA","NA",61500,0,120,141659,-7448
"3019",3375,"1997-01-15","monthly","Nymburk",0,"F","NA","NA","NA","NA","NA",29300,15,50,66068,800
"3020",3376,"1996-11-17","monthly","Jihlava",0,"F","NA","NA","NA","NA","NA",29268,15,52,64138,300
"3021",3377,"1996-12-02","monthly","Ostrava - mesto",0,"F","NA","NA","NA","NA","NA",31752,15,52,72045,900
"3022",3378,"1994-03-14","monthly","Brno - venkov",0,"F","NA","NA","NA","NA","NA",28160,15,121,58068,800
"3023",3379,"1997-01-24","monthly","Vyskov",0,"F","NA","NA","NA","NA","NA",21412,15,48,60507,600
"3024",3380,"1993-12-10","monthly","Zlin",0,"F","NA","NA","NA","NA","NA",13900,15,135,40213,9846
"3025",3381,"1997-08-02","monthly","Frydek - Mistek",1,"F","NA","NA","NA","NA","NA",28611,15,36,72821,200
"3026",3383,"1997-09-28","monthly","Rokycany",0,"F","NA","NA","NA","NA","NA",18900,13,59,57691,300
"3027",3384,"1995-11-05","monthly","Ceske Budejovice",0,"F","NA","NA","NA","NA","NA",11550,15,77,51590,1100
"3028",3385,"1997-12-21","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",12000,15,33,52887,600
"3029",3386,"1995-05-23","monthly","Benesov",1,"F","NA","NA","NA","NA","NA",57300,4,113,135319,-2167
"3030",3389,"1996-01-30","monthly","Rakovnik",0,"F","NA","NA","NA","NA","NA",63400,15,104,148745,1100
"3031",3391,"1993-04-01","monthly","Ostrava - mesto",0,"F","NA","NA","NA","NA","NA",27040,15,141,73827,300
"3032",3392,"1995-06-08","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",14169,15,96,42214,1000
"3033",3393,"1996-12-22","monthly","Kladno",0,"F","NA","NA","NA","NA","NA",22890,15,51,43302,800
"3034",3394,"1996-10-09","monthly","Cheb",0,"F","NA","NA","NA","NA","NA",9250,15,55,31417,200
"3035",3395,"1997-11-05","monthly","Jindrichuv Hradec",0,"F","NA","NA","NA","NA","NA",35946,15,29,91737,600
"3036",3396,"1997-11-20","monthly","Hl.m. Praha",1,"F","NA","NA","NA","NA","NA",30240,15,27,57573,1100
"3037",3397,"1996-08-04","monthly","Semily",0,"F","NA","NA","NA","NA","NA",29841,15,61,68619,400
"3038",3398,"1997-04-15","monthly","Hradec Kralove",0,"F","NA","NA","NA","NA","NA",12650,15,37,35931,700
"3039",3399,"1996-09-26","monthly","Vyskov",0,"F","NA","NA","NA","NA","NA",25335,15,56,57264,900
"3040",3403,"1997-05-20","monthly","Vyskov",0,"T","71820","1995","36","current","FALSE",48698,15,53,126305,700
"3041",3404,"1997-11-04","monthly","Decin",0,"F","NA","NA","NA","NA","NA",27614,15,30,79639,1000
"3042",3405,"1994-03-07","monthly","Liberec",0,"F","NA","NA","NA","NA","NA",30723,15,118,71850,200
"3043",3406,"1997-12-08","monthly","Blansko",0,"F","NA","NA","NA","NA","NA",10500,15,27,31574,6094
"3044",3407,"1993-08-24","monthly","Plzen - sever",0,"F","NA","NA","NA","NA","NA",48133,1,141,140703,-2839
"3045",3408,"1993-09-19","monthly","Uherske Hradiste",0,"F","NA","NA","NA","NA","NA",44500,15,128,76788,300
"3046",3409,"1996-03-01","monthly","Cheb",0,"F","NA","NA","NA","NA","NA",9400,15,69,24209,900
"3047",3410,"1995-07-03","monthly","Most",1,"F","NA","NA","NA","NA","NA",22265,15,90,60998,1100
"3048",3411,"1996-12-17","monthly","Prachatice",0,"F","NA","NA","NA","NA","NA",31360,15,57,69548,900
"3049",3412,"1996-12-20","monthly","Tachov",0,"F","NA","NA","NA","NA","NA",8900,15,46,27251,400
"3050",3413,"1993-07-13","monthly","Karvina",0,"F","NA","NA","NA","NA","NA",44160,15,168,116067,800
"3051",3415,"1997-12-06","monthly","Prerov",0,"F","NA","NA","NA","NA","NA",20300,15,32,42673,700
"3052",3417,"1995-09-28","monthly","Rychnov nad Kneznou",1,"F","NA","NA","NA","NA","NA",39900,11,132,65622,1100
"3053",3419,"1994-10-29","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",17772,8,110,45038,800
"3054",3421,"1995-02-01","monthly","Tachov",1,"F","NA","NA","NA","NA","NA",37440,15,101,92568,500
"3055",3422,"1996-03-28","monthly","Tabor",0,"F","NA","NA","NA","NA","NA",40960,14,69,72807,700
"3056",3423,"1997-11-10","monthly","Praha - zapad",0,"F","NA","NA","NA","NA","NA",11000,14,32,35060,300
"3057",3424,"1993-02-16","monthly","Ostrava - mesto",1,"F","NA","NA","NA","NA","NA",64700,15,183,151731,900
"3058",3425,"1994-08-24","monthly","Karvina",0,"F","NA","NA","NA","NA","NA",8300,14,135,65634,500
"3059",3427,"1996-08-23","monthly","Liberec",0,"F","NA","NA","NA","NA","NA",35510,15,58,100311,1100
"3060",3428,"1997-07-12","monthly","Plzen - jih",1,"F","NA","NA","NA","NA","NA",40960,15,39,52141,300
"3061",3429,"1993-12-17","monthly","Opava",1,"F","NA","NA","NA","NA","NA",14900,15,118,46505,500
"3062",3430,"1996-12-10","monthly","Nymburk",1,"F","NA","NA","NA","NA","NA",9300,12,66,50142,500
"3063",3431,"1996-09-21","monthly","Zlin",0,"F","NA","NA","NA","NA","NA",31310,15,57,80771,300
"3064",3432,"1996-06-25","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",13000,15,73,33927,1000
"3065",3433,"1997-07-07","monthly","Opava",0,"F","NA","NA","NA","NA","NA",4142,13,37,24925,500
"3066",3434,"1996-05-13","monthly","Ceska Lipa",0,"F","NA","NA","NA","NA","NA",3800,15,59,21464,900
"3067",3435,"1993-07-01","monthly","Kromeriz",0,"F","NA","NA","NA","NA","NA",4635,15,133,31873,200
"3068",3436,"1995-06-24","monthly","Kolin",0,"F","NA","NA","NA","NA","NA",8790,15,81,34531,200
"3069",3437,"1996-11-13","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",64800,15,77,145943,400
"3070",3438,"1996-12-21","monthly","Jablonec n. Nisou",1,"F","NA","NA","NA","NA","NA",5850,15,45,28552,1000
"3071",3439,"1996-02-16","monthly","Jindrichuv Hradec",0,"F","NA","NA","NA","NA","NA",26571,15,73,71522,700
"3072",3440,"1995-09-22","monthly","Domazlice",0,"F","NA","NA","NA","NA","NA",25944,5,83,91335,500
"3073",3442,"1996-01-16","monthly","Kladno",0,"F","NA","NA","NA","NA","NA",3500,2,67,24706,900
"3074",3443,"1996-07-26","monthly","Jicin",0,"F","NA","NA","NA","NA","NA",4950,15,55,24322,400
"3075",3445,"1994-02-22","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",38600,15,120,62199,1100
"3076",3449,"1995-04-27","monthly","Hl.m. Praha",1,"F","NA","NA","NA","NA","NA",43659,9,120,81470,1000
"3077",3450,"1996-12-13","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",59900,15,63,137396,500
"3078",3451,"1996-04-27","monthly","Usti nad Orlici",0,"F","NA","NA","NA","NA","NA",28154,12,65,66632,800
"3079",3452,"1996-12-13","monthly","Vyskov",0,"F","NA","NA","NA","NA","NA",4694,13,51,32154,800
"3080",3453,"1995-06-08","monthly","Rakovnik",0,"F","NA","NA","NA","NA","NA",32992,15,87,72580,700
"3081",3454,"1996-10-17","monthly","Ceska Lipa",0,"F","NA","NA","NA","NA","NA",12150,15,49,36725,500
"3082",3455,"1996-03-13","monthly","Chomutov",0,"T","67464","5622","12","expired","FALSE",50602,15,68,111360,600
"3083",3456,"1993-09-06","monthly","Ceska Lipa",0,"F","NA","NA","NA","NA","NA",39700,15,129,56131,300
"3084",3457,"1994-10-01","monthly","Brno - mesto",0,"F","NA","NA","NA","NA","NA",4194,15,103,31062,200
"3085",3458,"1995-07-07","monthly","Vyskov",0,"F","NA","NA","NA","NA","NA",4280,15,85,29288,600
"3086",3459,"1996-06-02","monthly","Sumperk",0,"F","NA","NA","NA","NA","NA",28882,15,63,87163,600
"3087",3460,"1997-04-08","monthly","Jindrichuv Hradec",0,"T","140688","2931","48","current","FALSE",48538,15,46,144580,300
"3088",3461,"1997-06-23","monthly","Mlada Boleslav",0,"F","NA","NA","NA","NA","NA",11200,300,12,34200,900
"3089",3462,"1996-03-04","monthly","Trutnov",0,"F","NA","NA","NA","NA","NA",14028,15,81,55940,700
"3090",3463,"1997-09-21","monthly","Louny",0,"F","NA","NA","NA","NA","NA",18864,15,34,47722,500
"3091",3464,"1995-05-05","monthly","Klatovy",0,"F","NA","NA","NA","NA","NA",11283,15,107,68585,800
"3092",3465,"1993-07-16","monthly","Hl.m. Praha",0,"F","NA","NA","NA","NA","NA",21300,15,147,92256,400
"3093",3466,"1995-02-16","monthly","Zlin",0,"F","NA","NA","NA","NA","NA",36076,15,94,107482,600
"3094",3467,"1996-08-25","monthly","Pelhrimov",0,"F","NA","NA","NA","NA","NA",64900,5,76,125577,300
"3095",3468,"1996-02-14","monthly","Ceska Lipa",0,"F","NA","NA","NA","NA","NA",19360,15,77,84173,300
"3096",3469,"1993-05-22","monthly","Sumperk",1,"F","NA","NA","NA","NA","NA",11150,15,132,43572,800
"3097",3470,"1997-01-12","monthly","Mlada Boleslav",0,"F","NA","NA","NA","NA","NA",5427,4,43,49877,700
"3098",3471,"1997-01-22","monthly","Vyskov",0,"F","NA","NA","NA","NA","NA",32952,15,48,108265,400
"3099",3472,"1996-07-21","monthly","Brno - venkov",1,"F","NA","NA","NA","NA","NA",51700,15,62,121694,1100
"3100",3474,"1995-07-12","monthly","Cheb",1,"F","NA","NA","NA","NA","NA",8850,9,85,25494,3304
"3101",3476,"1995-12-16","monthly","Beroun",0,"F","NA","NA","NA","NA","NA",18914,15,76,57073,900
"3102",3477,"1993-08-22","monthly","Novy Jicin",1,"F","NA","NA","NA","NA","NA",5300,15,125,21723,700
"3103",3478,"1994-09-04","monthly","Sokolov",0,"F","NA","NA","NA","NA","NA",11200,15,127,42591,400
"3104",3479,"1994-06-14","monthly","Domazlice",0,"F","NA","NA","NA","NA","NA",26720,15,126,74034,1100
"3105",3480,"1993-09-14","monthly","Jihlava",0,"F","NA","NA","NA","NA","NA",20433,15,129,79063,300
"3106",3482,"1995-01-03","monthly","Karvina",0,"F","NA","NA","NA","NA","NA",10800,15,97,24075,600
"3107",3483,"1993-10-12","monthly","Teplice",0,"F","NA","NA","NA","NA","NA",4230,15,121,23997,300
